FilterID,local_time,time_label,SAMPLING_cruise,depth,SAMPLING_platform,SC,ESP,SAMPLING_station_number,SAMPLING_station,SAMPLING_bottle,decimalLongitude,decimalLatitude,sample_type,Plates,Markers,Status,Dewar_name,Sampling_method,replicate,SAMPLING_rdepth,project_name,nitrate,fluor,density,pressure,minimumDepthInMeters,maximumDepthInMeters,start_GMT,end_GMT,temp,salinity,sigmat,spice,diss_oxygen,PAR (umol/s/m2),altitude,chlorophyll,bbp470 (count),bbp650 (count),SAMPLING_project,ESP_name,diel,month,day,hour,eventDate
CN19Sc10_09_eDNA,5/31/19 12:44,05-31 day,CN19S,80,WESTERN FLYER,,,10,MARS,9,-122.1985,36.7125,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,80.499,CANON,26.673,0.034,26.1963,81.113,,,,,9.3358,33.8897,,,,,,0.3497,,,,,day,5,31,12,5/31/19 19:44
CN19Sc10_10_eDNA,5/31/19 12:44,05-31 day,CN19S,50,WESTERN FLYER,,,10,MARS,10,-122.1985,36.7125,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,48.129,CANON,20.558,0.0368,25.8555,48.492,,,,,10.1273,33.6222,,,,,,0.4195,,,,,day,5,31,12,5/31/19 19:44
CN19Sc10_07_eDNA,5/31/19 12:44,05-31 day,CN19S,150,WESTERN FLYER,,,10,MARS,7,-122.1985,36.7125,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,150.812,CANON,29.346,0.0337,26.3938,151.987,,,,,8.6794,34.0076,,,,,,0.3416,,,,,day,5,31,12,5/31/19 19:44
CN19Sc10_02_eDNA,5/31/19 12:44,05-31 day,CN19S,600,WESTERN FLYER,,,10,MARS,2,-122.1985,36.7125,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,598.877,CANON,40.718,0.0364,27.0809,604.203,,,,,5.4179,34.3046,,,,,,0.4108,,,,,day,5,31,12,5/31/19 19:44
CN19Sc10_04_eDNA,5/31/19 12:44,05-31 day,CN19S,400,WESTERN FLYER,,,10,MARS,4,-122.1985,36.7125,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,400.311,CANON,38.491,0.0363,26.8633,403.677,,,,,6.375,34.1827,,,,,,0.4071,,,,,day,5,31,12,5/31/19 19:44
CN19Sc10_03_eDNA,5/31/19 12:44,05-31 day,CN19S,500,WESTERN FLYER,,,10,MARS,3,-122.1985,36.7125,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,501.455,CANON,40.708,0.0365,26.9812,505.795,,,,,5.8341,34.2437,,,,,,0.4121,,,,,day,5,31,12,5/31/19 19:44
CN19Sc10_01_eDNA,5/31/19 12:44,05-31 day,CN19S,700,WESTERN FLYER,,,10,MARS,1,-122.1985,36.7125,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,701.085,CANON,41.843,0.0372,27.183,707.496,,,,,4.9137,34.3585,,,,,,0.4295,,,,,day,5,31,12,5/31/19 19:44
CN19Sc10_05_eDNA,5/31/19 12:44,05-31 day,CN19S,285,WESTERN FLYER,,,10,MARS,5,-122.1985,36.7125,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,282.605,CANON,33.226,0.0342,26.697,284.9,,,,,7.2621,34.1252,,,,,,0.3541,,,,,day,5,31,12,5/31/19 19:44
CN19Sc11_01_eDNA,5/31/19 18:11,05-31 transition,CN19S,700,WESTERN FLYER,,,11,MARS,1,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,700.599,CANON,42.791,0.0363,27.1814,707.004,,,,,4.9129,34.3564,,,,,,0.4071,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_02_eDNA,5/31/19 18:11,05-31 transition,CN19S,600,WESTERN FLYER,,,11,MARS,2,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,601.043,CANON,41.207,0.0361,27.0855,606.392,,,,,5.3804,34.3048,,,,,,0.4033,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_09_eDNA,5/31/19 18:11,05-31 transition,CN19S,80,WESTERN FLYER,,,11,MARS,9,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,79.969,CANON,27.136,0.036,26.1226,80.578,,,,,9.4372,33.8165,,,,,,0.3989,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_04_eDNA,5/31/19 18:11,05-31 transition,CN19S,400,WESTERN FLYER,,,11,MARS,4,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,400.133,CANON,38.299,0.0342,26.8478,403.497,,,,,6.4729,34.1792,,,,,,0.3553,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_05_eDNA,5/31/19 18:11,05-31 transition,CN19S,280,WESTERN FLYER,,,11,MARS,5,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,280.618,CANON,34.872,0.0336,26.6754,282.895,,,,,7.3924,34.121,,,,,,0.3398,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_07_eDNA,5/31/19 18:11,05-31 transition,CN19S,150,WESTERN FLYER,,,11,MARS,7,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,148.725,CANON,26.221,0.0335,26.446,149.884,,,,,8.4801,34.0351,,,,,,0.3373,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_03_eDNA,5/31/19 18:11,05-31 transition,CN19S,500,WESTERN FLYER,,,11,MARS,3,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,500.69,CANON,40.338,0.036,26.9632,505.023,,,,,5.9071,34.2324,,,,,,0.4002,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_12_eDNA,5/31/19 18:11,05-31 transition,CN19S,0,WESTERN FLYER,,,11,MARS,12,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,1.314,CANON,4.204,0.2019,25.0555,1.323,,,,,12.6213,33.1777,,,,,,4.5479,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_12_,5/31/19 18:11,05-31 transition,CN19S,0,WESTERN FLYER,,,11,MARS,12,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,1.314,CANON,4.204,0.2019,25.0555,1.323,,,,,12.6213,33.1777,,,,,,4.5479,,,,,transition,5,31,18,6/1/19 1:11
CN19Sc11_10_eDNA,5/31/19 18:11,05-31 transition,CN19S,45,WESTERN FLYER,,,11,MARS,10,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,44.898,CANON,24.208,0.0453,25.7098,45.237,,,,,10.5135,33.5202,,,,,,0.6319,,,,,transition,5,31,18,6/1/19 1:11
CN19SESPMV1_SC50_eDNA,5/31/19 23:23,05-31 night,CN19S,32.4372,daphne,50,MV1,,,,-122.1899,36.6906,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,28.8301,36.0444,6/1/19 6:23,6/1/19 7:09,10.9234,33.47,25.5982,0.0911,6609.5765,0.2396,1084.8871,0.3881,79.4461,69.8349,CANON,,night,5,31,23,6/1/19 6:23
CN19Sc12_03_eDNA,6/1/19 0:11,06-01 night,CN19S,500,WESTERN FLYER,,,12,MARS,3,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,499.348,CANON,38.568,0.0354,26.9576,503.667,,,,,5.9523,34.2325,,,,,,0.3846,,,,,night,6,1,0,6/1/19 7:11
CN19Sc12_04_eDNA,6/1/19 0:11,06-01 night,CN19S,400,WESTERN FLYER,,,12,MARS,4,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,400.741,CANON,38.752,0.035,26.8537,404.111,,,,,6.4331,34.1801,,,,,,0.374,,,,,night,6,1,0,6/1/19 7:11
CN19Sc12_07_eDNA,6/1/19 0:11,06-01 night,CN19S,150,WESTERN FLYER,,,12,MARS,7,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,150.102,CANON,28.329,0.0342,26.3708,151.272,,,,,8.7668,33.9956,,,,,,0.3535,,,,,night,6,1,0,6/1/19 7:11
CN19Sc12_01_eDNA,6/1/19 0:11,06-01 night,CN19S,700,WESTERN FLYER,,,12,MARS,1,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,700.469,CANON,42.729,0.036,27.1773,706.872,,,,,4.9309,34.3537,,,,,,0.4002,,,,,night,6,1,0,6/1/19 7:11
CN19Sc12_09_eDNA,6/1/19 0:11,06-01 night,CN19S,80,WESTERN FLYER,,,12,MARS,9,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,80.76,CANON,24.035,0.0354,26.0495,81.376,,,,,9.6766,33.7732,,,,,,0.3846,,,,,night,6,1,0,6/1/19 7:11
CN19Sc12_10_eDNA,6/1/19 0:11,06-01 night,CN19S,45,WESTERN FLYER,,,12,MARS,10,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,44.66,CANON,18.18,0.045,25.783,44.996,,,,,10.1496,33.5342,,,,,,0.6251,,,,,night,6,1,0,6/1/19 7:11
CN19Sc12_12_eDNA,6/1/19 0:11,06-01 night,CN19S,0,WESTERN FLYER,,,12,MARS,12,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,2.599,CANON,3.748,0.1263,24.9674,2.618,,,,,12.6176,33.063,,,,,,2.6572,,,,,night,6,1,0,6/1/19 7:11
CN19Sc12_05_eDNA,6/1/19 0:11,06-01 night,CN19S,280,WESTERN FLYER,,,12,MARS,5,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,280.15,CANON,35.372,0.0337,26.6908,282.423,,,,,7.3251,34.1285,,,,,,0.341,,,,,night,6,1,0,6/1/19 7:11
CN19Sc12_02_eDNA,6/1/19 0:11,06-01 night,CN19S,600,WESTERN FLYER,,,12,MARS,2,-122.1983,36.712,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,599.134,CANON,39.763,0.0355,27.0622,604.463,,,,,5.5184,34.2962,,,,,,0.3877,,,,,night,6,1,0,6/1/19 7:11
CN19SESPMV1_SC49_eDNA,6/1/19 0:40,06-01 night,CN19S,207.4803,daphne,49,MV1,,,,-122.1897,36.6881,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,203.8996,211.061,6/1/19 7:40,6/1/19 8:24,8.2184,34.0522,26.5,0.1016,2807.3471,0.2356,891.1205,0.1266,77.0053,65.6445,CANON,,night,6,1,0,6/1/19 7:40
CN19SESPKOA_SC52_eDNA,6/1/19 1:11,06-01 night,CN19S,32.3925,makai,52,KOA,,,,-122.1896,36.7145,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,28.6993,36.0856,6/1/19 8:11,6/1/19 8:50,10.7903,33.478,25.6281,0.0734,7186.3756,-1.2001,850.6439,0.3123,80.4537,115.7289,CANON,,night,6,1,1,6/1/19 8:11
CN19SESPMV1_SC48_eDNA,6/1/19 1:44,06-01 night,CN19S,257.5419,daphne,48,MV1,,,,-122.1896,36.6859,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,253.9531,261.1306,6/1/19 8:44,6/1/19 9:28,7.7297,34.09,26.6025,0.0589,2369.7883,0.251,826.2938,0.1287,75.7755,63.903,CANON,,night,6,1,1,6/1/19 8:44
CN19SESPKOA_SC51_eDNA,6/1/19 2:22,06-01 night,CN19S,207.4414,makai,51,KOA,,,,-122.1908,36.7154,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,203.8359,211.0469,6/1/19 9:22,6/1/19 10:04,8.022,34.0506,26.528,0.0709,2817.3616,-0.9115,674.5773,0.0781,78.7962,113.0652,CANON,,night,6,1,2,6/1/19 9:22
CN19SESPKOA_SC50_eDNA,6/1/19 3:24,06-01 night,CN19S,257.4664,makai,50,KOA,,,,-122.1876,36.7142,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,253.8689,261.064,6/1/19 10:24,6/1/19 11:05,7.6406,34.1016,26.6245,0.0551,2152.9731,-0.9203,622.6629,0.0818,76.4031,109.4824,CANON,,night,6,1,3,6/1/19 10:24
CN19Sc13_01_eDNA,6/1/19 6:15,06-01 transition,CN19S,700,WESTERN FLYER,,,13,MARS,1,-122.1957,36.7063,environmental,,,Filters (racks A-D),,CTD,,700.783,CANON,40.983,0.0354,27.1731,707.19,,,,,4.9519,34.3515,,,,,,0.3852,,,,,transition,6,1,6,6/1/19 13:15
CN19Sc13_02_eDNA,6/1/19 6:15,06-01 transition,CN19S,600,WESTERN FLYER,,,13,MARS,2,-122.1957,36.7063,environmental,,,Filters (racks A-D),,CTD,,600.577,CANON,41.056,0.036,27.0815,605.92,,,,,5.4021,34.3031,,,,,,0.3996,,,,,transition,6,1,6,6/1/19 13:15
CN19Sc13_03_eDNA,6/1/19 6:15,06-01 transition,CN19S,500,WESTERN FLYER,,,13,MARS,3,-122.1957,36.7063,environmental,,,Filters (racks A-D),,CTD,,500.614,CANON,40.129,0.0359,26.9699,504.946,,,,,5.8774,34.2362,,,,,,0.3971,,,,,transition,6,1,6,6/1/19 13:15
CN19Sc13_05_eDNA,6/1/19 6:15,06-01 transition,CN19S,280,WESTERN FLYER,,,13,MARS,5,-122.1957,36.7063,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,281.699,CANON,34.61,0.0336,26.6927,283.985,,,,,7.2886,34.1244,,,,,,0.3398,,,,,transition,6,1,6,6/1/19 13:15
CN19Sc13_07_eDNA,6/1/19 6:15,06-01 transition,CN19S,150,WESTERN FLYER,,,13,MARS,7,-122.1957,36.7063,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,149.874,CANON,29.12,0.0339,26.4368,151.042,,,,,8.5111,34.0294,,,,,,0.3472,,,,,transition,6,1,6,6/1/19 13:15
CN19Sc13_09_eDNA,6/1/19 6:15,06-01 transition,CN19S,80,WESTERN FLYER,,,13,MARS,9,-122.1957,36.7063,environmental,,,Filters (racks A-D),,CTD,,80.407,CANON,24.749,0.0348,26.1403,81.02,,,,,9.4176,33.835,,,,,,0.3696,,,,,transition,6,1,6,6/1/19 13:15
CN19Sc13_10_eDNA,6/1/19 6:15,06-01 transition,CN19S,45,WESTERN FLYER,,,13,MARS,10,-122.1957,36.7063,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,46.7,CANON,21.194,0.0382,25.9217,47.052,,,,,9.9735,33.6737,,,,,,0.4538,,,,,transition,6,1,6,6/1/19 13:15
CN19Sc13_04_eDNA,6/1/19 6:15,06-01 transition,CN19S,400,WESTERN FLYER,,,13,MARS,4,-122.1957,36.7063,environmental,,,Filters (racks A-D),,CTD,,400.327,CANON,37.998,0.0341,26.8471,403.692,,,,,6.4603,34.1762,,,,,,0.351,,,,,transition,6,1,6,6/1/19 13:15
CN19SESPKOA_SC49_eDNA,6/1/19 10:03,06-01 day,CN19S,22.8734,makai,49,KOA,,,,-122.1854,36.7182,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,18.872,26.8748,6/1/19 17:03,6/1/19 17:49,12.0274,33.2781,25.247,0.1457,8232.8314,4.68,827.6855,0.5351,86.6701,127.4762,CANON,,day,6,1,10,6/1/19 17:03
CN19SESPKOA_SC48_eDNA,6/1/19 11:11,06-01 day,CN19S,97.4843,makai,48,KOA,,,,-122.1824,36.72,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,93.7962,101.1723,6/1/19 18:11,6/1/19 18:50,9.2671,33.8891,26.2073,0.1377,4215.63,-0.7611,732.186,0.0819,79.477,112.4545,CANON,,day,6,1,11,6/1/19 18:11
CN19SESPMV1_SC45_eDNA,6/1/19 12:08,06-01 day,CN19S,22.4775,daphne,45,MV1,,,,-122.1946,36.7127,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,18.7241,26.2309,6/1/19 19:08,6/1/19 20:04,12.1328,33.2486,25.2042,0.1427,7482.4184,7.1575,884.5816,0.5125,81.9893,73.1067,CANON,,day,6,1,12,6/1/19 19:08
CN19Sc15_07_eDNA,6/1/19 12:11,06-01 day,CN19S,150,WESTERN FLYER,,,15,MARS,7,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,150.494,CANON,29.56,0.0343,26.4326,151.667,,,,,8.5264,34.0269,,,,,,0.3578,,,,,day,6,1,12,6/1/19 19:11
CN19Sc15_12_eDNA,6/1/19 12:11,06-01 day,CN19S,0,WESTERN FLYER,,,15,MARS,12,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,2.905,CANON,0.402,0.1365,24.6871,2.927,,,,,13.1686,32.8406,,,,,,2.9132,,,,,day,6,1,12,6/1/19 19:11
CN19Sc15_10_eDNA,6/1/19 12:11,06-01 day,CN19S,45,WESTERN FLYER,,,15,MARS,10,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,46.943,CANON,21.519,0.0372,25.9264,47.297,,,,,9.9964,33.6847,,,,,,0.4295,,,,,day,6,1,12,6/1/19 19:11
CN19Sc15_09_eDNA,6/1/19 12:11,06-01 day,CN19S,80,WESTERN FLYER,,,15,MARS,9,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,80.83,CANON,24.973,0.0345,26.1534,81.446,,,,,9.3837,33.8447,,,,,,0.3615,,,,,day,6,1,12,6/1/19 19:11
CN19Sc15_05_eDNA,6/1/19 12:11,06-01 day,CN19S,280,WESTERN FLYER,,,15,MARS,5,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,281.404,CANON,34.553,0.0336,26.7043,283.687,,,,,7.2554,34.1332,,,,,,0.3404,,,,,day,6,1,12,6/1/19 19:11
CN19Sc15_03_eDNA,6/1/19 12:11,06-01 day,CN19S,500,WESTERN FLYER,,,15,MARS,3,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,500.752,CANON,37.817,0.0361,26.9727,505.085,,,,,5.8693,34.2385,,,,,,0.4027,,,,,day,6,1,12,6/1/19 19:11
CN19Sc15_02_eDNA,6/1/19 12:11,06-01 day,CN19S,600,WESTERN FLYER,,,15,MARS,2,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,600.555,CANON,40.272,0.0366,27.1004,605.898,,,,,5.3147,34.3138,,,,,,0.4158,,,,,day,6,1,12,6/1/19 19:11
CN19Sc15_01_eDNA,6/1/19 12:11,06-01 day,CN19S,700,WESTERN FLYER,,,15,MARS,1,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,701.603,CANON,41.169,0.036,27.179,708.019,,,,,4.9324,34.3561,,,,,,0.4002,,,,,day,6,1,12,6/1/19 19:11
CN19Sc15_04_eDNA,6/1/19 12:11,06-01 day,CN19S,400,WESTERN FLYER,,,15,MARS,4,-122.1982,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,400.586,CANON,35.029,0.0354,26.8665,403.954,,,,,6.427,34.1952,,,,,,0.384,,,,,day,6,1,12,6/1/19 19:11
CN19SESPKOA_SC47_eDNA,6/1/19 12:22,06-01 day,CN19S,272.5781,makai,47,KOA,,,,-122.1828,36.7173,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,269.0078,276.1484,6/1/19 19:22,6/1/19 20:03,7.369,34.1144,26.6734,0.0263,1919.2774,-0.8954,577.0326,0.0835,76.3395,108.6237,CANON,,day,6,1,12,6/1/19 19:22
CN19SESPMV1_SC44_eDNA,6/1/19 13:25,06-01 day,CN19S,97.4693,daphne,44,MV1,,,,-122.1953,36.7108,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,93.8061,101.1326,6/1/19 20:25,6/1/19 21:09,9.2859,33.8785,26.1959,0.1324,4031.7369,0.2889,837.5204,0.1284,77.7657,67.0819,CANON,,day,6,1,13,6/1/19 20:25
CN19SESPMV1_SC43_eDNA,6/1/19 14:37,06-01 day,CN19S,272.4655,daphne,43,MV1,,,,-122.196,36.7088,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,268.8373,276.0938,6/1/19 21:37,6/1/19 22:22,7.4937,34.1077,26.6505,0.0387,2135.6775,0.2445,697.296,0.1311,75.7159,63.8852,CANON,,day,6,1,14,6/1/19 21:37
CN19Sc16_12_eDNA,6/1/19 18:03,06-01 transition,CN19S,0,WESTERN FLYER,,,16,MARS,12,-122.198,36.7122,environmental,,,Filters (racks A-D),,CTD,,2.413,CANON,0.054,0.1042,24.5171,2.43,,,,,13.5978,32.7319,,,,,,2.1052,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc16_10_eDNA,6/1/19 18:03,06-01 transition,CN19S,45,WESTERN FLYER,,,16,MARS,10,-122.198,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,45.532,CANON,18.767,0.0399,25.8259,45.875,,,,,10.1326,33.5854,,,,,,0.498,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc16_05_eDNA,6/1/19 18:03,06-01 transition,CN19S,280,WESTERN FLYER,,,16,MARS,5,-122.198,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,279.867,CANON,34.263,0.0336,26.6616,282.137,,,,,7.5075,34.1242,,,,,,0.3404,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc16_07_eDNA,6/1/19 18:03,06-01 transition,CN19S,150,WESTERN FLYER,,,16,MARS,7,-122.198,36.7122,environmental,,,Filters (racks A-D),,CTD,,150.201,CANON,29.541,0.0349,26.421,151.371,,,,,8.57,34.0207,,,,,,0.3721,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc16_04_eDNA,6/1/19 18:03,06-01 transition,CN19S,400,WESTERN FLYER,,,16,MARS,4,-122.198,36.7122,environmental,,,Filters (racks A-D),,CTD,,400.758,CANON,37.432,0.0343,26.8293,404.128,,,,,6.6436,34.1842,,,,,,0.3572,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc16_03_eDNA,6/1/19 18:03,06-01 transition,CN19S,500,WESTERN FLYER,,,16,MARS,3,-122.198,36.7122,environmental,,,Filters (racks A-D),,CTD,,500.177,CANON,39.536,0.0353,26.97,504.505,,,,,5.8684,34.2349,,,,,,0.3821,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc16_01_eDNA,6/1/19 18:03,06-01 transition,CN19S,700,WESTERN FLYER,,,16,MARS,1,-122.198,36.7122,environmental,,,Filters (racks A-D),,CTD,,700.286,CANON,41.21,0.0354,27.1736,706.688,,,,,4.9579,34.353,,,,,,0.3846,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc16_02_eDNA,6/1/19 18:03,06-01 transition,CN19S,600,WESTERN FLYER,,,16,MARS,2,-122.198,36.7122,environmental,,,Filters (racks A-D),,CTD,,599.89,CANON,40.104,0.0358,27.0659,605.227,,,,,5.4579,34.2917,,,,,,0.3964,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc16_09_eDNA,6/1/19 18:03,06-01 transition,CN19S,80,WESTERN FLYER,,,16,MARS,9,-122.198,36.7122,environmental,"JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",,CTD,,79.948,CANON,23.785,0.0342,26.0948,80.557,,,,,9.542,33.8029,,,,,,0.3535,,,,,transition,6,1,18,6/2/19 1:03
CN19Sc17_04_eDNA,6/1/19 21:03,06-01 night,CN19S,150,WESTERN FLYER,,,17,SPRAY,4,-122.2238,36.7013,environmental,,,Filters (racks A-D),,CTD,,150.941,CANON,28,0.0345,26.3819,152.118,,,,,8.7271,34.0018,,,93.338,,,0.3634,,,,,night,6,1,21,6/2/19 4:03
CN19Sc17_08_eDNA,6/1/19 21:03,06-01 night,CN19S,50,WESTERN FLYER,,,17,SPRAY,8,-122.2238,36.7013,environmental,,,Filters (racks A-D),,CTD,,49.565,CANON,16.134,0.0444,25.6719,49.939,,,,,10.7576,33.5262,,,188.462,,,0.6095,,,,,night,6,1,21,6/2/19 4:03
CN19Sc17_12_eDNA,6/1/19 21:03,06-01 night,CN19S,0,WESTERN FLYER,,,17,SPRAY,12,-122.2238,36.7013,environmental,,,Filters (racks A-D),,CTD,,2.38,CANON,0.004,0.1139,24.5538,2.398,,,,,13.4216,32.7334,,,307.451,,,2.3457,,,,,night,6,1,21,6/2/19 4:03
CN19SESPKOA_SC46_eDNA,6/1/19 22:26,06-01 night,CN19S,22.4514,makai,46,KOA,,,,-122.1878,36.7164,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,18.8059,26.0968,6/2/19 5:26,6/2/19 6:15,11.2692,33.4026,25.4835,0.1011,7488.6924,-0.8245,846.3802,0.29,80.1072,112.6117,CANON,,night,6,1,22,6/2/19 5:26
CN19SESPKOA_SC45_eDNA,6/1/19 23:41,06-01 night,CN19S,122.419,makai,45,KOA,,,,-122.1881,36.7201,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,118.8411,125.9968,6/2/19 6:41,6/2/19 7:22,8.9945,33.9513,26.2999,0.1428,3863.3245,-0.8474,722.6486,0.0796,80.0573,114.3768,CANON,,night,6,1,23,6/2/19 6:41
