"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","depth_rov","latitude","longitude","ROVtime","ROVday","time","time_since","year","jday","month_char","year_char","depth_bin"
"226","CN19Sc35_09_eDNA_BI",-0.0682696601053227,-0.0116514076620146,-0.0179672584687572,"CN19Sc35_09_eDNA",12,"BI","BI36",2019-06-04 03:09:00,"06-04 night","CN19S",35,"WESTERN FLYER",NA,"CTD",35,"OFFMARS_S",9,-122.1868,36.694,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,35.522,"CANON",18.286,0.0433,25.7484,35.789,NA,NA,NA,NA,10.4443,33.5547,NA,NA,NA,NA,NA,0.5821,NA,NA,NA,NA,"night",NA,NA,3,2019-06-04 10:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"227","CN19Sc36_1_eDNA_RR",-0.0395308749469274,0.0171163109142391,-0.193498014016648,"CN19Sc36_01_eDNA",12,"RR","RR44",2019-06-04 06:04:00,"06-04 transition","CN19S",700,"WESTERN FLYER",NA,"CTD",36,"MARS",1,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,699.699,"CANON",39.135,0.0369,27.1718,706.095,NA,NA,NA,NA,4.9641,34.3515,NA,NA,NA,NA,NA,0.4233,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600-750m"
"228","CN19Sc36_2_eDNA_RR",0.0475149527580504,-0.0718363890577654,-0.100638115083478,"CN19Sc36_02_eDNA",12,"RR","RR43",2019-06-04 06:04:00,"06-04 transition","CN19S",600,"WESTERN FLYER",NA,"CTD",36,"MARS",2,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,600.257,"CANON",40.011,0.0367,27.0531,605.598,NA,NA,NA,NA,5.5635,34.2915,NA,NA,NA,NA,NA,0.417,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500-600m"
"229","CN19Sc36_4_eDNA_RR",0.0948315520890849,0.0110766803448435,-0.0890058184699558,"CN19Sc36_04_eDNA",12,"RR","RR42",2019-06-04 06:04:00,"06-04 transition","CN19S",400,"WESTERN FLYER",NA,"CTD",36,"MARS",4,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,400.366,"CANON",31.634,0.0367,26.8246,403.733,NA,NA,NA,NA,6.5921,34.1696,NA,NA,NA,NA,NA,0.4183,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300-400m"
"230","CN19Sc36_6_eDNA_RR",0.092547388168652,0.055802068969401,-0.0294944346905908,"CN19Sc36_06_eDNA",12,"RR","RR41",2019-06-04 06:04:00,"06-04 transition","CN19S",250,"WESTERN FLYER",NA,"CTD",36,"MARS",6,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,250.251,"CANON",32.584,0.0336,26.6221,252.263,NA,NA,NA,NA,7.6641,34.1029,NA,NA,NA,NA,NA,0.3404,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"231","CN19Sc36_7_eDNA_RR",0.109276122763441,0.0238164435375898,-0.0196230433370178,"CN19Sc36_07_eDNA",12,"RR","RR40",2019-06-04 06:04:00,"06-04 transition","CN19S",200,"WESTERN FLYER",NA,"CTD",36,"MARS",7,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,200.303,"CANON",31.821,0.0357,26.5309,201.888,NA,NA,NA,NA,8.0787,34.0651,NA,NA,NA,NA,NA,0.3939,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"232","CN19Sc36_8_eDNA_RR",-0.0859359511303897,0.0344868277970413,-0.0621862997691868,"CN19Sc36_08_eDNA",12,"RR","RR39",2019-06-04 06:04:00,"06-04 transition","CN19S",125,"WESTERN FLYER",NA,"CTD",36,"MARS",8,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,125.929,"CANON",27.092,0.0358,26.3466,126.903,NA,NA,NA,NA,8.7886,33.9695,NA,NA,NA,NA,NA,0.3964,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"233","CN19Sc36_9_eDNA_RR",-0.0839003136039504,-0.00512844769823239,-0.016434571988668,"CN19Sc36_09_eDNA",12,"RR","RR38",2019-06-04 06:04:00,"06-04 transition","CN19S",100,"WESTERN FLYER",NA,"CTD",36,"MARS",9,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,99.403,"CANON",24.757,0.0354,26.2166,100.165,NA,NA,NA,NA,9.2645,33.9005,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"234","CN19Sc36_11_eDNA_RR",-0.0559677395229117,-0.0390696963611323,0.018736901284895,"CN19Sc36_11_eDNA",12,"RR","RR37",2019-06-04 06:04:00,"06-04 transition","CN19S",35,"WESTERN FLYER",NA,"CTD",36,"MARS",11,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,35.238,"CANON",16.253,0.0431,25.585,35.502,NA,NA,NA,NA,10.8735,33.4413,NA,NA,NA,NA,NA,0.5771,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"235","CN19Sc36_12_eDNA_RR",-0.105138561138004,-0.00730312579056125,-0.000360975585030881,"CN19Sc36_12_eDNA",12,"RR","RR36",2019-06-04 06:04:00,"06-04 transition","CN19S",0,"WESTERN FLYER",NA,"CTD",36,"MARS",12,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,2.203,"CANON",0.751,0.0934,24.226,2.22,NA,NA,NA,NA,13.9497,32.448,NA,NA,NA,NA,NA,1.8355,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-04 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"236","CN19Sc37_1_eDNA_RR",0.0479079116609713,0.0275985638661486,0.0440185555514825,"CN19Sc37_01_eDNA",12,"RR","RR93",2019-06-04 09:03:00,"06-04 day","CN19S",300,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",1,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,301,"CANON",34.573,0.0366,26.7232,303.458,NA,NA,NA,NA,7.1498,34.1382,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"237","CN19Sc37_2_eDNA_RR",0.139813249986282,0.0281757787453176,-0.00185438620129365,"CN19Sc37_02_eDNA",12,"RR","RR92",2019-06-04 09:03:00,"06-04 day","CN19S",250,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",2,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,250.72,"CANON",32.978,0.0353,26.6234,252.736,NA,NA,NA,NA,7.6761,34.1069,NA,NA,NA,NA,NA,0.3827,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"238","CN19Sc37_3_eDNA_RR",0.0897423767605242,0.068097844105583,-0.03502185118811,"CN19Sc37_03_eDNA",12,"RR","RR91",2019-06-04 09:03:00,"06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",3,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,200.042,"CANON",30.732,0.0354,26.5183,201.625,NA,NA,NA,NA,8.1363,34.06,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"239","CN19Sc37_4_eDNA_RR",-0.00363413162206142,-0.00492606819443344,0.063942044507813,"CN19Sc37_04_eDNA",12,"RR","RR90",2019-06-04 09:03:00,"06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",4,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,151.36,"CANON",29.248,0.0366,26.4474,152.54,NA,NA,NA,NA,8.4142,34.0239,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"240","CN19Sc37_5_eDNA_RR",0.0627187230018604,0.0400361648497634,0.0390272091002625,"CN19Sc37_05_eDNA",12,"RR","RR89",2019-06-04 09:03:00,"06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",5,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,129.402,"CANON",27.598,0.04,26.3916,130.404,NA,NA,NA,NA,8.6421,33.9978,NA,NA,NA,NA,NA,0.4986,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"241","CN19Sc37_6_eDNA_RR",0.0114929001533951,0.148668283309277,0.0602364726638589,"CN19Sc37_06_eDNA",12,"RR","RR88",2019-06-04 09:03:00,"06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",6,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,99.782,"CANON",26.577,0.0458,26.2499,100.547,NA,NA,NA,NA,9.1272,33.9149,NA,NA,NA,NA,NA,0.6456,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"242","CN19Sc37_7_eDNA_RR",0.0205734458769865,0.100623331750761,0.0014004777016839,"CN19Sc37_07_eDNA",12,"RR","RR87",2019-06-04 09:03:00,"06-04 day","CN19S",75,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",7,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,76.119,"CANON",24.233,0.0369,26.0905,76.699,NA,NA,NA,NA,9.5856,33.8066,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"243","CN19Sc37_8_eDNA_RR",0.00991114567362471,0.0815385023772437,0.0499534999301402,"CN19Sc37_08_eDNA",12,"RR","RR86",2019-06-04 09:03:00,"06-04 day","CN19S",50,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",8,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,50.465,"CANON",20.325,0.0403,25.8329,50.846,NA,NA,NA,NA,10.1775,33.604,NA,NA,NA,NA,NA,0.5073,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"244","CN19Sc37_9_eDNA_RR",-0.0441375793276168,0.0560191893431801,0.0540544017221362,"CN19Sc37_09_eDNA",12,"RR","RR85",2019-06-04 09:03:00,"06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",9,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,40.092,"CANON",18.658,0.0419,25.7156,40.394,NA,NA,NA,NA,10.5333,33.5323,NA,NA,NA,NA,NA,0.5472,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"245","CN19Sc37_10_eDNA_RR",-0.0440579701622851,0.0724684738094372,0.0239801774343034,"CN19Sc37_10_eDNA",12,"RR","RR84",2019-06-04 09:03:00,"06-04 day","CN19S",25,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",10,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,25.445,"CANON",13.061,0.044,25.3832,25.636,NA,NA,NA,NA,11.513,33.3301,NA,NA,NA,NA,NA,0.5989,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"246","CN19Sc37_11_eDNA_RR",-0.105472168027902,0.029034127975949,-0.0480800195610085,"CN19Sc37_11_eDNA",12,"RR","RR83",2019-06-04 09:03:00,"06-04 day","CN19S",10,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",11,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,11.315,"CANON",0.183,0.2103,24.6642,11.399,NA,NA,NA,NA,12.978,32.7619,NA,NA,NA,NA,NA,4.7584,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"247","CN19Sc37_12_eDNA_RR",-0.0772874380622389,-0.0198945184393842,-0.043633563334231,"CN19Sc37_12_eDNA",12,"RR","RR82",2019-06-04 09:03:00,"06-04 day","CN19S",0,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",12,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,2.267,"CANON",0.206,0.0918,24.275,2.284,NA,NA,NA,NA,13.9024,32.4988,NA,NA,NA,NA,NA,1.7944,NA,NA,NA,NA,"day",NA,NA,9,2019-06-04 16:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"248","CN19Sc38_1_eDNA_RR",-0.0385814731623588,0.0649266251549818,-0.176553856796274,"CN19Sc38_01_eDNA",12,"RR","RR56",2019-06-04 12:05:00,"06-04 day","CN19S",700,"WESTERN FLYER",NA,"CTD",38,"MARS",1,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,699.198,"CANON",37.93,0.0383,27.1768,705.588,NA,NA,NA,NA,4.939,34.3543,NA,NA,NA,NA,NA,0.4563,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600-750m"
"249","CN19Sc38_3_eDNA_RR",-5.30737470974352e-05,0.0341842974002487,-0.125378365767855,"CN19Sc38_03_eDNA",12,"RR","RR54",2019-06-04 12:05:00,"06-04 day","CN19S",500,"WESTERN FLYER",NA,"CTD",38,"MARS",3,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,499.769,"CANON",36.825,0.0367,26.9677,504.093,NA,NA,NA,NA,5.9157,34.2394,NA,NA,NA,NA,NA,0.417,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400-500m"
"250","CN19Sc38_4_eDNA_RR",0.0232178787942039,0.134854113769361,-0.0567575869628932,"CN19Sc38_04_eDNA",12,"RR","RR53",2019-06-04 12:05:00,"06-04 day","CN19S",400,"WESTERN FLYER",NA,"CTD",38,"MARS",4,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,400.187,"CANON",35.124,0.0379,26.845,403.551,NA,NA,NA,NA,6.4554,34.1727,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300-400m"
"251","CN19Sc38_5_eDNA_RR",-0.0776594106777276,-0.0202549955250482,-0.0272126943581214,"CN19Sc38_05_eDNA",12,"RR","RR52",2019-06-04 12:05:00,"06-04 day","CN19S",300,"WESTERN FLYER",NA,"CTD",38,"MARS",5,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,299.208,"CANON",34.675,0.0366,26.7111,301.65,NA,NA,NA,NA,7.1957,34.1311,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"252","CN19Sc38_7_eDNA_RR",0.0576546573673236,-0.0139821798439523,0.110844539506396,"CN19Sc38_07_eDNA",12,"RR","RR50",2019-06-04 12:05:00,"06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",38,"MARS",7,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,199.829,"CANON",26.077,0.0354,26.5103,201.41,NA,NA,NA,NA,8.1513,34.0527,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"253","CN19Sc38_8_eDNA_RR",0.000819253797945764,0.0184219528140688,-0.13921656452672,"CN19Sc38_08_eDNA",12,"RR","RR49",2019-06-04 12:05:00,"06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",38,"MARS",8,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,130.041,"CANON",27.418,0.0369,26.3244,131.048,NA,NA,NA,NA,8.8753,33.9585,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"254","CN19Sc38_9_eDNA_RR",-0.0304025072408554,-0.0386984742266364,0.0299865097606821,"CN19Sc38_09_eDNA",12,"RR","RR48",2019-06-04 12:05:00,"06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",38,"MARS",9,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,101.15,"CANON",28.109,0.0365,26.2445,101.926,NA,NA,NA,NA,9.1639,33.9154,NA,NA,NA,NA,NA,0.4133,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"255","CN19Sc38_10_eDNA_RR",-0.0465937597003956,0.0474064990124816,-0.0319208140187765,"CN19Sc38_10_eDNA",12,"RR","RR47",2019-06-04 12:05:00,"06-04 day","CN19S",75,"WESTERN FLYER",NA,"CTD",38,"MARS",10,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,75.282,"CANON",24.62,0.0366,26.1265,75.855,NA,NA,NA,NA,9.4603,33.8265,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"256","CN19Sc38_11_eDNA_RR",-0.0382960441717762,-0.00136367083119608,-0.016031314788744,"CN19Sc38_11_eDNA",12,"RR","RR46",2019-06-04 12:05:00,"06-04 day","CN19S",50,"WESTERN FLYER",NA,"CTD",38,"MARS",11,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,49.876,"CANON",22.123,0.0372,25.9617,50.253,NA,NA,NA,NA,9.8764,33.704,NA,NA,NA,NA,NA,0.4301,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"257","CN19Sc38_12_eDNA_RR",-0.0572471276663604,-0.00985760747902416,-0.039493676251624,"CN19Sc38_12_eDNA",12,"RR","RR45",2019-06-04 12:05:00,"06-04 day","CN19S",0,"WESTERN FLYER",NA,"CTD",38,"MARS",12,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,3.356,"CANON",0.384,0.0826,24.6085,3.381,NA,NA,NA,NA,13.2439,32.7583,NA,NA,NA,NA,NA,1.5657,NA,NA,NA,NA,"day",NA,NA,12,2019-06-04 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"258","CN19Sc39_01_eDNA_BI",0.0941673966844146,-0.114267773744705,-0.0270649356033807,"CN19Sc39_01_eDNA",12,"BI","BI37",2019-06-04 15:07:00,"06-04 day","CN19S",300,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",1,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,300.81,"CANON",31.675,0.0355,26.723,303.267,NA,NA,NA,NA,7.1254,34.1337,NA,NA,NA,NA,NA,0.3889,NA,NA,NA,NA,"day",NA,NA,15,2019-06-04 22:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"259","CN19Sc39_02_eDNA_BI",0.0613749848051334,-0.0459814660651319,-0.0364992112479549,"CN19Sc39_02_eDNA",12,"BI","BI38",2019-06-04 15:07:00,"06-04 day","CN19S",250,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",2,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,250.759,"CANON",28.236,0.0354,26.6341,252.775,NA,NA,NA,NA,7.6653,34.1185,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",NA,NA,15,2019-06-04 22:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"260","CN19Sc39_03_eDNA_BI",0.0768137628014738,0.0669400106321517,0.0133619557211063,"CN19Sc39_03_eDNA",12,"BI","BI39",2019-06-04 15:07:00,"06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",3,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,200.509,"CANON",28.815,0.0354,26.4981,202.096,NA,NA,NA,NA,8.2521,34.0564,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"day",NA,NA,15,2019-06-04 22:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"261","CN19Sc39_04_eDNA_BI",-0.00825049029258695,-0.0383343739462955,0.014133521342739,"CN19Sc39_04_eDNA",12,"BI","BI40",2019-06-04 15:07:00,"06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",4,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,150.438,"CANON",29.097,0.0366,26.4118,151.611,NA,NA,NA,NA,8.574,34.0098,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",NA,NA,15,2019-06-04 22:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"262","CN19Sc39_05_eDNA_BI",-0.0139419850548031,-0.0334155950197413,0.0623963505625852,"CN19Sc39_05_eDNA",12,"BI","BI41",2019-06-04 15:07:00,"06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",5,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,130.113,"CANON",28.607,0.0406,26.334,131.12,NA,NA,NA,NA,8.8493,33.9655,NA,NA,NA,NA,NA,0.5148,NA,NA,NA,NA,"day",NA,NA,15,2019-06-04 22:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"263","CN19Sc39_06_eDNA_BI",0.0189349097835804,0.117488216070021,0.0826756089697218,"CN19Sc39_06_eDNA",12,"BI","BI42",2019-06-04 15:07:00,"06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",6,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,99.67,"CANON",25.667,0.0379,26.2077,100.435,NA,NA,NA,NA,9.262,33.8886,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",NA,NA,15,2019-06-04 22:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"264","CN19Sc39_07_eDNA_BI",-0.0661931703201936,0.0148250792688917,0.00640503076029555,"CN19Sc39_07_eDNA",12,"BI","BI43",2019-06-04 15:07:00,"06-04 day","CN19S",75,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",7,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,75.238,"CANON",24.165,0.0366,26.0912,75.811,NA,NA,NA,NA,9.5806,33.8065,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",NA,NA,15,2019-06-04 22:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"265","CN19Sc39_09_eDNA_BI",-0.0201750524092341,-0.0488803308394094,0.0492673724813243,"CN19Sc39_09_eDNA",12,"BI","BI44",2019-06-04 15:07:00,"06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",9,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,40.124,"CANON",20.208,0.042,25.7929,40.426,NA,NA,NA,NA,10.3175,33.5837,NA,NA,NA,NA,NA,0.5503,NA,NA,NA,NA,"day",NA,NA,15,2019-06-04 22:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
